Measure,PID,use,valdays,valwkdays,valwkend,allMeanWakeWear,allMeanSleepNW,allmean_mv_EV,allmean_cntmv_EV,allmean_v_EV,allmean_cntv_EV,allmean_m_EV,allmean_cntm_EV,allmean_l_EV,allmean_cntl_EV,allmean_s_EV,allmean_cnts_EV,allMeanActCounts,allMeanIntenPerMin,WKDAYMeanWakeWear,WKDAYMeanSleepNW,WKDAYmean_mv_EV,WKDAYmean_cntmv_EV,WKDAYmean_v_EV,WKDAYmean_cntv_EV,WKDAYmean_m_EV,WKDAYmean_cntm_EV,WKDAYmean_l_EV,WKDAYmean_cntl_EV,WKDAYmean_s_EV,WKDAYmean_cnts_EV,WKDAYMeanActCounts,WKDAYMeanIntenPerMin,WKENDMeanWakeWear,WKENDMeanSleepNW,WKENDmean_mv_EV,WKENDmean_cntmv_EV,WKENDmean_v_EV,WKENDmean_cntv_EV,WKENDmean_m_EV,WKENDmean_cntm_EV,WKENDmean_l_EV,WKENDmean_cntl_EV,WKENDmean_s_EV,WKENDmean_cnts_EV,WKENDMeanActCounts,WKENDMeanIntenPerMin,SUNMeanWakeWear,SUNMeanSleepNW,SUNmean_mv_EV,SUNmean_cntmv_EV,SUNmean_v_EV,SUNmean_cntv_EV,SUNmean_m_EV,SUNmean_cntm_EV,SUNmean_l_EV,SUNmean_cntl_EV,SUNmean_s_EV,SUNmean_cnts_EV,SUNMeanActCounts,SUNMeanIntenPerMin
3,1217,A,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1218,A,4,3,1,849.25,590.75,10.625,33033.25,1.3125,6748.5,9.3125,26284.75,249.375,143701.75,589.25,5041.5,181776.5,214.0435679,928.3333333,511.6666667,10.91666667,33751.66667,1.166666667,6100.333333,9.75,27651.33333,272.4166667,157305.3333,645,5267,196324,211.4800718,612,828,9.75,30878,1.75,8693,8,22185,180.25,102891,422,4365,138134,225.7091503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1219,A,6,4,2,927,513,109.9583333,412460.8333,36.45833333,188340.3333,73.5,224120.5,342.9583333,279974.1667,474.0833333,5077.5,697512.5,752.4406688,981.75,458.25,127.4375,479428,42.25,217038,85.1875,262390,357.5,288738.5,496.8125,5559.5,773726,788.1089891,817.5,622.5,75,278526.5,24.875,130945,50.125,147581.5,313.875,262445.5,428.625,4113.5,545085.5,666.7712538,771,669,104.5,402335,38.5,205156,66,197179,359.25,320268,307.25,3756,726359,942.0998703
3,1220,A,7,5,2,932.1428571,507.8571429,74.92857143,265803.5714,19.21428571,97110.71429,55.71428571,168692.8571,330.3571429,226968.5714,526.8571429,6924.428571,499696.5714,536.0729502,960,480,75.1,268958.2,20.4,103451.8,54.7,165506.4,339.7,232291.8,545.2,7520,508770,529.96875,862.5,577.5,74.5,257917,16.25,81258,58.25,176659,307,213660.5,481,5435.5,477013,553.0585507,845,595,30.5,104966,8,39675,22.5,65291,276,163545,538.5,6207,274718,325.1100592
3,1221,A,7,5,2,887.5714286,552.4285714,14.67857143,44265.14286,1.321428571,6906.428571,13.35714286,37358.71429,240.75,161066.4286,632.1428571,4822.714286,210154.2857,236.7745051,899.4,540.6,14.15,42920,1.5,7689.4,12.65,35230.6,226.95,154503,658.3,4835.4,202258.4,224.8814765,858,582,16,47628,0.875,4949,15.125,42679,275.25,177475,566.75,4791,229894,267.9417249,849,591,20,60539,1.5,8639,18.5,51900,297,209864,532,4246,274649,323.4970554
3,1222,A,5,4,1,854,586,51.15,169019,7.85,38170.2,43.3,130848.8,223.1,162787.4,579.75,4303.4,336109.8,393.5711944,886,554,41.25,132614,5.0625,23741,36.1875,108873,231.0625,168521.25,613.6875,4690.75,305826,345.1760722,726,714,90.75,314639,19,95887,71.75,218752,191.25,139852,444,2754,457245,629.8140496,726,714,90.75,314639,19,95887,71.75,218752,191.25,139852,444,2754,457245,629.8140496
3,1223,A,1,1,0,816,624,75.25,267374,19.25,103108,56,164266,344.5,273211,396.25,5515,546100,669.2401961,816,624,75.25,267374,19.25,103108,56,164266,344.5,273211,396.25,5515,546100,669.2401961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1224,A,7,5,2,816,624,51.89285714,178034.1429,11.82142857,56682.71429,40.07142857,121351.4286,289.3928571,211116.1429,474.7142857,5132.714286,394283,483.189951,819.2,620.8,61.05,211788.4,14.9,71259.4,46.15,140529,301.45,221161.6,456.7,5330.2,438280.2,535.0100098,808,632,29,93648.5,4.125,20241,24.875,73407.5,259.25,186002.5,519.75,4639,284290,351.8440594,994,446,36.75,115831,4.25,20338,32.5,95493,362.25,271008,595,5533,392372,394.7404427
3,1226,A,6,4,2,925.3333333,514.6666667,64.91666667,224444.5,14.16666667,69819.16667,50.75,154625.3333,218.5416667,155527.8333,641.875,5279.833333,385252.1667,416.3387968,916,524,64.9375,227609.75,15,74455,49.9375,153154.75,236.0625,167774.25,615,5873.5,401257.5,438.0540393,944,496,64.875,218114,12.5,60547.5,52.375,157566.5,183.5,131035,695.625,4092.5,353241.5,374.1965042,1015,425,53,186151,12.5,58654,40.5,127497,193.25,123072,768.75,4664,313887,309.2482759
3,1227,A,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1228,A,7,5,2,932.4285714,507.5714286,42.53571429,162920.1429,10.57142857,67736.42857,31.96428571,95183.71429,269.3214286,176996.2857,620.5714286,6447.857143,346364.2857,371.4646852,986.8,453.2,41.6,143798.2,9.2,46780.8,32.4,97017.4,264.7,171465.4,680.5,6843.8,322107.4,326.4160924,796.5,643.5,44.875,210725,14,120125.5,30.875,90599.5,280.875,190823.5,470.75,5458,407006.5,510.9937225,849,591,57,311798,21.75,207480,35.25,104318,292,196008,500,5901,513707,605.0730271
3,2101,A,6,4,2,830.6666667,609.3333333,71.125,257946.5,20.66666667,107378,50.45833333,150568.5,326.5833333,242524.8333,432.9583333,5540.166667,506011.5,609.163122,893.75,546.25,68.4375,250428.75,20.5625,107569.25,47.875,142859.5,337.125,244528.75,488.1875,6134.25,501091.75,560.6620979,704.5,735.5,76.5,272982,20.875,106995.5,55.625,165986.5,305.5,238517,322.5,4352,515851,732.2228531,710,730,83.25,304842,26,133128,57.25,171714,288.25,223117,338.5,4456,532415,749.8802817
3,2102,A,1,1,0,885,555,136.5,581935,66.75,370851,69.75,211084,367.25,330058,381.25,3867,915860,1034.870056,885,555,136.5,581935,66.75,370851,69.75,211084,367.25,330058,381.25,3867,915860,1034.870056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2103,A,5,3,2,785,655,19.95,69950.8,3.85,23770.4,16.1,46180.4,185.35,129759.4,579.7,3463.8,203174,258.8203822,771.6666667,668.3333333,26.5,96699.33333,5.916666667,37194,20.58333333,59505.33333,207,146597.3333,538.1666667,4011.333333,247308,320.4855292,805,635,10.125,29828,0.75,3635,9.375,26193,152.875,104502.5,642,2642.5,136973,170.152795,836,604,5.75,16673,0.5,2370,5.25,14303,133.5,84715,696.75,2791,104179,124.6160287
3,2104,A,7,5,2,914.8571429,525.1428571,85.17857143,290369.1429,18.42857143,91081,66.75,199288.1429,352.5714286,302645,477.1071429,4227.714286,597241.8571,652.8252655,913,527,81,278297,18.6,91819.8,62.4,186477.2,360.55,302292.2,471.45,4381.4,584970.6,640.7125958,919.5,520.5,95.625,320549.5,18,89234,77.625,231315.5,332.625,303527,491.25,3843.5,627920,682.8928766,948,492,111.25,375486,22.75,116402,88.5,259084,410,378234,426.75,4029,757749,799.3132911
3,2105,A,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2106,A,4,4,0,903,537,78.125,281750.5,21.0625,106470.5,57.0625,175280,352.9375,256489,471.9375,5662,543901.5,602.3272425,903,537,78.125,281750.5,21.0625,106470.5,57.0625,175280,352.9375,256489,471.9375,5662,543901.5,602.3272425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2107,A,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2108,A,2,2,0,887.5,552.5,104.625,389137.5,32,170450,72.625,218687.5,394.75,343984,388.125,5127.5,738249,831.8298592,887.5,552.5,104.625,389137.5,32,170450,72.625,218687.5,394.75,343984,388.125,5127.5,738249,831.8298592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2109,A,2,1,1,842,598,22.25,70628,3.375,16498,18.875,54130,243.125,168959,576.625,4497.5,244084.5,289.8865796,1011,429,24.5,80847,4.75,23846,19.75,57001,259.25,161024,727.25,5297,247168,244.4787339,673,767,20,60409,2,9150,18,51259,227,176894,426,3698,241001,358.0995542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2110,A,4,4,0,914,526,115.375,460736.75,51,262127,64.375,198609.75,351.9375,276024.5,446.6875,4682.75,741444,811.2078775,914,526,115.375,460736.75,51,262127,64.375,198609.75,351.9375,276024.5,446.6875,4682.75,741444,811.2078775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2111,A,5,3,2,818.4,621.6,63.3,232934.4,19.45,96518,43.85,136416.4,277.45,204212.4,477.65,4357,441503.8,539.4718964,846,594,59.58333333,225148,22,108474.6667,37.58333333,116673.3333,279.1666667,203727,507.25,4704.666667,433579.6667,512.5055162,777,663,68.875,244614,15.625,78583,53.25,166031,274.875,204940.5,433.25,3835.5,453390,583.5135135,695,745,106.5,387581,27.25,138561,79.25,249020,259.25,203956,329.25,3399,594936,856.0230216
3,2112,A,6,4,2,816.8333333,623.1666667,60.70833333,220422.6667,17.25,89284.16667,43.45833333,131138.5,261.2083333,193480.6667,494.9166667,4497.833333,418401.1667,512.2234238,854,586,64.75,243448.25,21.125,110839.5,43.625,132608.75,274.5,207520,514.75,4699.75,455668,533.5690867,742.5,697.5,52.625,174371.5,9.5,46173.5,43.125,128198,234.625,165402,455.25,4094,343867.5,463.1212121,744,696,54.25,176357,8,38584,46.25,137773,200.5,141754,489.25,3680,321791,432.5147849
3,2113,A,7,5,2,875.1428571,564.8571429,83.25,330714,30.35714286,170085,52.89285714,160629,323.3571429,236798.5714,468.5357143,5044,572556.5714,654.2435521,892.2,547.8,85.25,337614.4,30.5,171155.6,54.75,166458.8,337.85,248362.2,469.1,5148,591124.6,662.5471867,832.5,607.5,78.25,313463,30,167408.5,48.25,146054.5,287.125,207889.5,467.125,4784,526136.5,631.9957958,751,689,70.25,270323,23,129749,47.25,140574,263.25,179100,417.5,4732,454155,604.7336884
3,2115,A,5,3,2,826.4,613.6,31.05,108271.8,7.95,38425,23.1,69846.8,264,181425.8,531.35,4193,293890.6,355.6275411,800,640,38,134328.3333,10.08333333,49106.33333,27.91666667,85222,244.8333333,172685.3333,517.1666667,4003,311016.6667,388.7708333,866,574,20.625,69187,4.75,22403,15.875,46784,292.75,194536.5,552.625,4478,268201.5,309.7015012,841,599,25.5,84293,5.25,24568,20.25,59725,315.5,205516,500,4602,294411,350.0725327
3,2116,A,2,2,0,944.5,495.5,14.25,41177.5,0.375,2134,13.875,39043.5,286.5,189927,643.75,5467.5,236572,250.4732663,944.5,495.5,14.25,41177.5,0.375,2134,13.875,39043.5,286.5,189927,643.75,5467.5,236572,250.4732663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2117,A,2,2,0,858.5,581.5,36.75,138040.5,10.625,60643,26.125,77397.5,318,224187,503.75,5663,367890.5,428.5270821,858.5,581.5,36.75,138040.5,10.625,60643,26.125,77397.5,318,224187,503.75,5663,367890.5,428.5270821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2118,A,2,2,0,911.5,528.5,86.125,364888.5,34.875,209589.5,51.25,155299,340.5,241778,484.875,4791.5,611458,670.8261108,911.5,528.5,86.125,364888.5,34.875,209589.5,51.25,155299,340.5,241778,484.875,4791.5,611458,670.8261108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2119,A,7,5,2,922.1428571,517.8571429,79.96428571,290929,21.53571429,113095.5714,58.42857143,177833.4286,296.6071429,215288.5714,545.5714286,4640.285714,510857.8571,553.9899303,935.6,504.4,82.4,299514.8,20.6,111140.4,61.8,188374.4,299.8,218101.4,553.4,4618,522234.2,558.1810603,888.5,551.5,73.875,269464.5,23.875,117983.5,50,151481,288.625,208256.5,526,4696,482417,542.9566685,912,528,46,168924,14.5,74683,31.5,94241,260,172853,606,4694,346471,379.9024123
3,2120,A,7,5,2,953.5714286,486.4285714,52.78571429,179097.4286,10.03571429,54453.57143,42.75,124643.8571,363.25,253863.7143,537.5357143,6240.857143,439202,460.586367,997.4,442.6,58.2,201323.4,11.85,65756.6,46.35,135566.8,408.95,290208.8,530.25,6552,498084.2,499.3825947,844,596,39.25,123532.5,5.5,26196,33.75,97336.5,249,163001,555.75,5463,291996.5,345.9674171,926,514,47,143480,5,22737,42,120743,267,176430,612,5607,325517,351.5302376
3,2121,A,6,5,1,854.1666667,585.8333333,72.25,258940,20.375,100470.8333,51.875,158469.1667,277.9166667,207671.1667,504,4547.166667,471158.3333,551.6,838,602,78.85,281986,21.75,107498.6,57.1,174487.4,283.45,212482.6,475.7,4549.4,499018,595.4868735,935,505,39.25,143710,13.5,65332,25.75,78378,250.25,183614,645.5,4536,331860,354.9304813,935,505,39.25,143710,13.5,65332,25.75,78378,250.25,183614,645.5,4536,331860,354.9304813
3,2122,A,1,1,0,984,456,110.25,383007,26.25,129613,84,253394,373,296678,500.75,6758,686443,697.6046748,984,456,110.25,383007,26.25,129613,84,253394,373,296678,500.75,6758,686443,697.6046748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2123,A,2,2,0,934.5,505.5,28,100494.5,7.25,39153,20.75,61341.5,237.25,150402.5,669.25,5139,256036,273.9818085,934.5,505.5,28,100494.5,7.25,39153,20.75,61341.5,237.25,150402.5,669.25,5139,256036,273.9818085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2125,A,1,1,0,674,766,101,371537,28.25,156665,72.75,214872,241.25,216005,331.75,3540,591082,876.9762611,674,766,101,371537,28.25,156665,72.75,214872,241.25,216005,331.75,3540,591082,876.9762611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2126,A,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2127,A,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2128,A,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2129,A,5,3,2,842.8,597.2,73.35,261575.4,19.95,98678.4,53.4,162897,274.95,219079.6,494.5,4185,484840,575.2728999,910.3333333,529.6666667,63.83333333,227395,16.83333333,83329,47,144066,281.1666667,208510.3333,565.3333333,4816.333333,440721.6667,484.132186,741.5,698.5,87.625,312846,24.625,121702.5,63,191143.5,265.625,234933.5,388.25,3238,551017.5,743.1119353,621,819,85.25,322845,31.25,158457,54,164388,204.75,178552,331,2946,504343,812.1465378
3,2130,A,4,4,0,989,451,120.9375,436768,33.625,169827.5,87.3125,266940.5,365.1875,287223.25,502.875,4829.25,728820.5,736.9266936,989,451,120.9375,436768,33.625,169827.5,87.3125,266940.5,365.1875,287223.25,502.875,4829.25,728820.5,736.9266936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2201,A,3,3,0,913,527,64.41666667,230735.3333,14.08333333,77767.66667,50.33333333,152967.6667,267.5,196344.3333,581.0833333,5140,432219.6667,473.4059876,913,527,64.41666667,230735.3333,14.08333333,77767.66667,50.33333333,152967.6667,267.5,196344.3333,581.0833333,5140,432219.6667,473.4059876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2202,A,5,5,0,983.2,456.8,74.95,263063.2,17.4,91354.8,57.55,171708.4,345.7,261185.6,562.55,5829.8,530078.6,539.1360862,983.2,456.8,74.95,263063.2,17.4,91354.8,57.55,171708.4,345.7,261185.6,562.55,5829.8,530078.6,539.1360862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2203,A,2,2,0,741.5,698.5,47.125,163538,11.625,55505.5,35.5,108032.5,245.25,190039.5,449.125,4151,357728.5,482.4389751,741.5,698.5,47.125,163538,11.625,55505.5,35.5,108032.5,245.25,190039.5,449.125,4151,357728.5,482.4389751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2204,A,7,5,2,1012.142857,427.8571429,50.21428571,181411.8571,13.5,72001,36.71428571,109410.8571,294.5,211245.2857,667.4285714,4753.714286,397410.8571,392.6430487,1048.6,391.4,51.5,191457.2,15.3,82448.6,36.2,109008.6,294.75,205078.4,702.35,4862.2,401397.8,382.7940111,921,519,47,156298.5,9,45882,38,110416.5,293.875,226662.5,580.125,4482.5,387443.5,420.6769815,954,486,31.5,99662,5.25,26630,26.25,73032,287.25,205873,635.25,4872,310407,325.3742138
3,2205,A,1,0,1,729,711,26,88979,5.75,28321,20.25,60658,309.75,203156,393.25,4656,296791,407.1207133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,729,711,26,88979,5.75,28321,20.25,60658,309.75,203156,393.25,4656,296791,407.1207133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2206,A,6,5,1,910.3333333,529.6666667,24.91666667,85930.83333,5.166666667,28513.33333,19.75,57417.5,220.7916667,166219,664.625,3942.166667,256092,281.3167338,936.2,503.8,27.1,93071,5.4,30257.6,21.7,62813.4,234.55,176178.4,674.55,4127,273376.4,292.0064089,781,659,14,50230,4,19792,10,30438,152,116422,615,3018,169670,217.2471191,781,659,14,50230,4,19792,10,30438,152,116422,615,3018,169670,217.2471191
3,2207,A,4,2,2,873,567,47.5,171514,12,66490.25,35.5,105023.75,274.0625,203625,551.4375,4692.5,379831.5,435.0876289,993,447,56.75,208058.5,13.625,80501,43.125,127557.5,311.125,238811.5,625.125,5462,452332,455.5206445,753,687,38.25,134969.5,10.375,52479.5,27.875,82490,237,168438.5,477.75,3923,307331,408.1420983,724,716,55.25,199925,17.25,87634,38,112291,270.5,190436,398.25,3817,394178,544.4447514
3,2208,A,1,1,0,982,458,46,182151,17.25,93076,28.75,89075,302,191324,634,5465,378940,385.885947,982,458,46,182151,17.25,93076,28.75,89075,302,191324,634,5465,378940,385.885947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2209,A,2,2,0,910,530,75.75,290799.5,33.125,156379.5,42.625,134420,247.25,180558,587,4384.5,475742,522.7934066,910,530,75.75,290799.5,33.125,156379.5,42.625,134420,247.25,180558,587,4384.5,475742,522.7934066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2210,A,6,4,2,946,494,46.79166667,151843.3333,7.25,35420,39.54166667,116423.3333,399.5416667,297907.3333,499.6666667,5795.333333,455546,481.5496829,941.25,498.75,43.625,140906.25,6.5625,32285,37.0625,108621.25,400.25,295939.5,497.375,5943.5,442789.25,470.426826,955.5,484.5,53.125,173717.5,8.625,41690,44.5,132027.5,398.125,301843,504.25,5499,481059.5,503.4636316,831,609,48.25,156863,6.5,31367,41.75,125496,340,247136,442.75,4818,408817,491.9578821
3,2211,A,1,1,0,606,834,36.25,119493,7.25,33921,29,85572,197.75,126241,372,3886,249620,411.9141914,606,834,36.25,119493,7.25,33921,29,85572,197.75,126241,372,3886,249620,411.9141914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2212,A,7,5,2,942.1428571,497.8571429,88.28571429,345275.4286,31.57142857,173445.8571,56.71428571,171829.5714,286.1428571,211569.5714,567.7142857,5239.285714,562084.2857,596.6019712,1002.8,437.2,85.9,339697.8,30.2,173040.2,55.7,166657.6,304.7,220015.6,612.2,5720.2,565433.6,563.8548065,790.5,649.5,94.25,359219.5,35,174460,59.25,184759.5,239.75,190454.5,456.5,4037,553711,700.456673,758,682,132.5,513799,54.5,268294,78,245505,241.5,205800,384,3292,722891,953.682058
3,2213,A,7,5,2,912.5714286,527.4285714,43.25,127324.1429,3.107142857,16224.57143,40.14285714,111099.5714,277.4642857,228849.2857,591.8571429,4232.142857,360405.5714,394.9340952,944.2,495.8,44.75,132223.4,3.55,19070.2,41.2,113153.2,284.35,240463.8,615.1,4449.8,377137,399.42491,833.5,606.5,39.5,115076,2,9110.5,37.5,105965.5,260.25,199813,533.75,3688,318577,382.2159568,748,692,33.25,95982,1.25,5640,32,90342,225,154210,489.75,4100,254292,339.9625668
3,2214,A,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2215,A,3,3,0,877.6666667,562.3333333,30.33333333,116165.3333,9.166666667,54790.66667,21.16666667,61374.66667,259.1666667,167168.3333,588.1666667,4530.333333,287864,327.9878466,877.6666667,562.3333333,30.33333333,116165.3333,9.166666667,54790.66667,21.16666667,61374.66667,259.1666667,167168.3333,588.1666667,4530.333333,287864,327.9878466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2216,A,7,5,2,878.2857143,561.7142857,49.46428571,181032.1429,11.75,69613.57143,37.71428571,111418.5714,279.25,224694.4286,549.5714286,4166.857143,409893.4286,466.6971373,918,522,42.3,150708.2,9,51606.6,33.3,99101.6,284.45,215924.6,591.25,4716.6,371349.4,404.5200436,779,661,67.375,256842,18.625,114631,48.75,142211,266.25,246619,445.375,2792.5,506253.5,649.8761232,636,804,57.25,203116,12.75,75181,44.5,127935,267,261930,311.75,2153,467199,734.5896226
3,2217,A,7,5,2,909,531,51.60714286,192259.5714,13.89285714,80139.14286,37.71428571,112120.4286,335.3571429,248791.4286,522.0357143,5345.714286,446396.7143,491.0854943,936.8,503.2,41.9,142465.4,8.3,43776.6,33.6,98688.8,370.7,267897.8,524.2,5884.4,416247.6,444.3292058,839.5,600.5,75.875,316745,27.875,171045.5,48,145699.5,247,201025.5,516.625,3999,521769.5,621.5241215,794,646,110.75,477092,42,267140,68.75,209952,277,246044,406.25,3860,726996,915.6120907
3,2218,A,4,3,1,842.25,597.75,56.25,193309.25,12.4375,59055.75,43.8125,134253.5,267.1875,194904.5,518.8125,4453.5,392667.25,466.2122291,841,599,48.08333333,162619,10.08333333,47557.66667,38,115061.3333,258.5833333,190447,534.3333333,4437,357503,425.0927467,846,594,80.75,285380,19.5,93550,61.25,191830,293,208277,472.25,4503,498160,588.8416076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2219,A,3,3,0,844,596,44.08333333,137499.3333,3.5,17864.33333,40.58333333,119635,251.1666667,187911,548.75,3982,329392.3333,390.2752765,844,596,44.08333333,137499.3333,3.5,17864.33333,40.58333333,119635,251.1666667,187911,548.75,3982,329392.3333,390.2752765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2220,A,1,1,0,730,710,17.25,61058,4.25,22982,13,38076,202.25,138693,510.5,3649,203400,278.630137,730,710,17.25,61058,4.25,22982,13,38076,202.25,138693,510.5,3649,203400,278.630137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2221,A,5,3,2,826.4,613.6,47.05,170568,14.2,72309,32.85,98259,219.15,157532.8,560.2,3829.2,331930,401.6577928,914.6666667,525.3333333,59.91666667,223236.3333,19.91666667,101811.6667,40,121424.6667,233.8333333,170223.3333,620.9166667,4195,397654.6667,434.7536443,694,746,27.75,91565.5,5.625,28055,22.125,63510.5,197.125,138497,469.125,3280.5,233343,336.2291066,744,696,19.75,70176,5,26636,14.75,43540,174.5,112763,549.75,2919,185858,249.8091398
